Date,Latitude Start,Longitude Start,Latitude Mid,Longitude Mid,Latitude Stop,Longitude Stop,Depth (m),SVY,Parameters,EOV Groups,source_file,program,mission,yr,platform,frequency_label
2018-04-11 08:23:08+00:00,33.43256,-117.88687,NA,NA,33.46293,-117.7964,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 08:50:01+00:00,33.46293,-117.7964,NA,NA,33.47133,-117.73529,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 11:35:07+00:00,33.48432,-117.77804,NA,NA,33.51891,-117.85564,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 12:05:03+00:00,33.51891,-117.85564,NA,NA,33.55511,-117.93948,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 12:30:03+00:00,33.55511,-117.93948,NA,NA,33.61091,-118.03384,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 13:00:04+00:00,33.61091,-118.03384,NA,NA,33.66251,-118.09338,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 14:18:27+00:00,33.65059,-118.16609,NA,NA,33.6463,-118.27594,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 14:45:41+00:00,33.6463,-118.27594,NA,NA,33.66654,-118.38628,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 15:15:49+00:00,33.66654,-118.38628,NA,NA,33.72569,-118.4708,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 15:45:07+00:00,33.72569,-118.4708,NA,NA,33.82008,-118.49732,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 16:15:44+00:00,33.82008,-118.49732,NA,NA,33.91955,-118.52044,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 22:06:47+00:00,33.88342,-118.45663,NA,NA,33.85894,-118.53204,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-11 22:30:13+00:00,33.85894,-118.53204,NA,NA,33.82304,-118.62604,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 01:06:57+00:00,33.81269,-118.64815,NA,NA,33.86396,-118.70213,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 01:31:43+00:00,33.86396,-118.70213,NA,NA,33.92377,-118.76608,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 03:18:39+00:00,33.991,-118.83522,NA,NA,33.88193,-118.85984,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 04:01:21+00:00,33.88193,-118.85984,NA,NA,33.79229,-118.84386,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 08:03:25+00:00,33.63717,-118.98506,NA,NA,33.61503,-119.0379,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 08:30:04+00:00,33.61503,-119.0379,NA,NA,33.58298,-119.10613,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 09:00:03+00:00,33.58298,-119.10613,NA,NA,33.55415,-119.16883,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 09:35:01+00:00,33.55415,-119.16883,NA,NA,33.53601,-119.21485,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 10:00:04+00:00,33.53601,-119.21485,NA,NA,33.51226,-119.27812,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 10:30:01+00:00,33.51226,-119.27812,NA,NA,33.48823,-119.31739,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 12:30:31+00:00,33.4756,-119.36262,NA,NA,33.45875,-119.44429,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 13:00:07+00:00,33.45875,-119.44429,NA,NA,33.41663,-119.47559,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 13:30:06+00:00,33.41663,-119.47559,NA,NA,33.39242,-119.51435,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 13:50:29+00:00,33.39242,-119.51435,NA,NA,33.34925,-119.59023,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 14:30:15+00:00,33.34925,-119.59023,NA,NA,33.32166,-119.64541,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 16:05:00+00:00,33.30906,-119.66537,NA,NA,33.2459,-119.6359,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-12 16:30:10+00:00,33.2459,-119.6359,NA,NA,33.21083,-119.55463,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 02:05:15+00:00,33.79581,-120.29251,NA,NA,33.8403,-120.20585,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 02:31:55+00:00,33.8403,-120.20585,NA,NA,33.87442,-120.13799,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 04:19:11+00:00,33.87129,-120.15023,NA,NA,33.86702,-120.06258,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 04:45:01+00:00,33.86702,-120.06258,NA,NA,33.87377,-119.90036,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 05:30:00+00:00,33.87377,-119.90036,NA,NA,33.89526,-119.78641,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 06:00:26+00:00,33.89526,-119.78641,NA,NA,33.91728,-119.68417,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 06:30:01+00:00,33.91728,-119.68417,NA,NA,33.94777,-119.57947,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 07:00:12+00:00,33.94777,-119.57947,NA,NA,33.98923,-119.47552,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 07:30:00+00:00,33.98923,-119.47552,NA,NA,34.08003,-119.49153,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 08:00:00+00:00,34.08003,-119.49153,NA,NA,34.17616,-119.50576,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 10:26:48+00:00,34.17912,-119.53738,NA,NA,34.21045,-119.45446,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 12:25:47+00:00,34.22027,-119.41309,NA,NA,34.25428,-119.34764,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 13:23:20+00:00,34.24466,-119.35353,NA,NA,34.24487,-119.48445,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 14:00:12+00:00,34.24487,-119.48445,NA,NA,34.24766,-119.58939,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 14:30:21+00:00,34.24766,-119.58939,NA,NA,34.29485,-119.67242,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 15:00:02+00:00,34.29485,-119.67242,NA,NA,34.35815,-119.74686,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 15:30:19+00:00,34.35815,-119.74686,NA,NA,34.39798,-119.79481,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 16:36:48+00:00,34.38896,-119.81376,NA,NA,34.34189,-119.87925,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 17:00:08+00:00,34.34189,-119.87925,NA,NA,34.27422,-120.02241,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 20:27:48+00:00,34.28032,-120.06621,NA,NA,34.30673,-120.17071,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 21:01:18+00:00,34.30673,-120.17071,NA,NA,34.32395,-120.25432,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 21:30:18+00:00,34.32395,-120.25432,NA,NA,34.34322,-120.33629,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 22:00:05+00:00,34.34322,-120.33629,NA,NA,34.36119,-120.4165,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 22:30:06+00:00,34.36119,-120.4165,NA,NA,34.37918,-120.50034,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 23:00:19+00:00,34.37918,-120.50034,NA,NA,34.38631,-120.52571,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-17 23:20:10+00:00,34.40516,-120.51856,NA,NA,34.46134,-120.50452,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-18 02:17:14+00:00,34.42427,-120.58539,NA,NA,34.355,-120.72079,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-20 21:30:14+00:00,34.99266,-120.98259,NA,NA,35.01998,-120.91883,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-20 23:40:44+00:00,35.03993,-120.94381,NA,NA,35.07231,-120.91097,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-21 00:00:01+00:00,35.07231,-120.91097,NA,NA,35.08747,-120.77531,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-21 01:49:19+00:00,35.08753,-120.78248,NA,NA,35.15428,-120.90008,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-21 02:30:46+00:00,35.15428,-120.90008,NA,NA,35.29338,-121.01859,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-21 03:30:06+00:00,35.29338,-121.01859,NA,NA,35.44011,-121.13233,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-21 04:30:28+00:00,35.44011,-121.13233,NA,NA,35.55312,-121.21393,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-21 05:30:17+00:00,35.55312,-121.21393,NA,NA,35.62532,-121.25359,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-21 07:08:08+00:00,35.64016,-121.27677,NA,NA,35.58932,-121.38435,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-21 07:45:53+00:00,35.58932,-121.38435,NA,NA,35.51895,-121.52053,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 10:00:02+00:00,36.08855,-121.95993,NA,NA,36.13299,-121.84798,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 10:30:03+00:00,36.13299,-121.84798,NA,NA,36.17905,-121.73148,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 12:42:31+00:00,36.1775,-121.76343,NA,NA,36.22057,-121.93003,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 13:30:03+00:00,36.22057,-121.93003,NA,NA,36.27612,-122.01682,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 14:00:04+00:00,36.27612,-122.01682,NA,NA,36.36647,-122.02876,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 14:30:08+00:00,36.36647,-122.02876,NA,NA,36.4577,-122.03951,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 15:00:04+00:00,36.4577,-122.03951,NA,NA,36.55076,-122.05286,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 15:30:05+00:00,36.55076,-122.05286,NA,NA,36.63541,-122.03838,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 16:00:02+00:00,36.63541,-122.03838,NA,NA,36.66623,-121.93218,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 17:09:17+00:00,36.64893,-121.87829,NA,NA,36.69691,-121.93291,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 17:30:08+00:00,36.69691,-121.93291,NA,NA,36.78466,-122.0548,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-23 19:49:07+00:00,36.78113,-122.08382,NA,NA,36.72122,-122.20401,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-25 19:00:00+00:00,37.26627,-122.6973,NA,NA,37.28716,-122.66026,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-25 21:06:44+00:00,37.29462,-122.62031,NA,NA,37.30102,-122.70442,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-25 23:30:01+00:00,37.60996,-122.90926,NA,NA,37.7743,-123.04045,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-26 00:30:04+00:00,37.7743,-123.04045,NA,NA,37.84269,-123.0932,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-04-26 02:06:06+00:00,37.83279,-123.1187,NA,NA,37.7583,-123.31617,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-06-27 01:05:06+00:00,37.81817,-123.06967,NA,NA,37.82333,-123.15917,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-06-27 01:30:00+00:00,37.82333,-123.15917,NA,NA,37.8275,-123.26517,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-06-27 02:00:00+00:00,37.8275,-123.26517,NA,NA,37.83067,-123.37217,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-03 03:00:00+00:00,42.09333,-124.54033,NA,NA,42.093,-124.37233,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-03 13:31:42+00:00,41.925,-124.26083,NA,NA,41.925,-124.36367,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-03 14:00:03+00:00,41.925,-124.36367,NA,NA,41.925,-124.47517,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-03 14:30:13+00:00,41.925,-124.47517,NA,NA,41.92467,-124.5865,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-03 21:00:05+00:00,41.76367,-124.57317,NA,NA,41.76533,-124.46517,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-03 21:30:36+00:00,41.76533,-124.46517,NA,NA,41.76517,-124.3622,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-03 22:00:00+00:00,41.76517,-124.3622,NA,NA,41.75567,-124.27817,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-03 22:30:00+00:00,41.75567,-124.27817,NA,NA,41.708,-124.22433,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-03 23:00:01+00:00,41.708,-124.22433,NA,NA,41.63083,-124.17917,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-03 23:35:29+00:00,41.63083,-124.17917,NA,NA,41.5855,-124.15133,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-04 00:00:00+00:00,41.5855,-124.15133,NA,NA,41.58517,-124.309,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-04 00:45:00+00:00,41.58517,-124.309,NA,NA,41.55767,-124.40767,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-04 01:30:02+00:00,41.55767,-124.40767,NA,NA,41.5855,-124.4405,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-04 21:20:00+00:00,41.4195,-124.46183,NA,NA,41.41983,-124.30683,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-04 22:01:08+00:00,41.41983,-124.30683,NA,NA,41.42533,-124.2035,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-04 22:30:01+00:00,41.42533,-124.2035,NA,NA,41.42017,-124.17033,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-04 23:00:01+00:00,41.42017,-124.17033,NA,NA,41.395,-124.13133,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-04 23:30:08+00:00,41.395,-124.13133,NA,NA,41.32967,-124.146,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-05 00:00:01+00:00,41.32967,-124.146,NA,NA,41.25583,-124.18033,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-05 00:45:00+00:00,41.25583,-124.18033,NA,NA,41.25617,-124.2815,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-05 01:15:00+00:00,41.25617,-124.2815,NA,NA,41.25617,-124.38933,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-06 16:30:13+00:00,41.08867,-124.46833,NA,NA,41.08917,-124.42933,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-06 17:00:46+00:00,41.08917,-124.42933,NA,NA,41.08933,-124.326,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
2018-08-06 17:30:26+00:00,41.08933,-124.326,NA,NA,41.08917,-124.223,NA,CalCOFI,Salinity; Temperature,Physical,CalCOFI_NOAA_Transect_Continuous__Fish-Egg_2015plus.csv,CalCOFI,NA,NA,NA,NA
